"gene_id","ILSGR0260r_S1_BC1.bam","ILSGR0260r_S1_BC10.bam","ILSGR0260r_S1_BC11.bam","ILSGR0260r_S1_BC12.bam","ILSGR0260r_S1_BC13.bam","ILSGR0260r_S1_BC14.bam","ILSGR0260r_S1_BC15.bam","ILSGR0260r_S1_BC16.bam","ILSGR0260r_S1_BC17.bam","ILSGR0260r_S1_BC18.bam","ILSGR0260r_S1_BC19.bam","ILSGR0260r_S1_BC2.bam","ILSGR0260r_S1_BC20.bam","ILSGR0260r_S1_BC21.bam","ILSGR0260r_S1_BC22.bam","ILSGR0260r_S1_BC23.bam","ILSGR0260r_S1_BC24.bam","ILSGR0260r_S1_BC25.bam","ILSGR0260r_S1_BC26.bam","ILSGR0260r_S1_BC27.bam","ILSGR0260r_S1_BC28.bam","ILSGR0260r_S1_BC29.bam","ILSGR0260r_S1_BC3.bam","ILSGR0260r_S1_BC30.bam","ILSGR0260r_S1_BC31.bam","ILSGR0260r_S1_BC32.bam","ILSGR0260r_S1_BC33.bam","ILSGR0260r_S1_BC34.bam","ILSGR0260r_S1_BC35.bam","ILSGR0260r_S1_BC36.bam","ILSGR0260r_S1_BC37.bam","ILSGR0260r_S1_BC38.bam","ILSGR0260r_S1_BC39.bam","ILSGR0260r_S1_BC4.bam","ILSGR0260r_S1_BC40.bam","ILSGR0260r_S1_BC5.bam","ILSGR0260r_S1_BC6.bam","ILSGR0260r_S1_BC7.bam","ILSGR0260r_S1_BC8.bam","ILSGR0260r_S1_BC9.bam"
"71793",0,9,0,0,4,0,0,0,3,7,62,0,3,0,0,0,5,0,4,2,12,0,0,4,0,2,0,1,0,0,6,25,0,27,9,0,14,2,0,7
"74776",0,7,0,0,12,0,0,0,5,0,1,0,0,21,0,7,15,0,0,8,2,7,13,0,0,9,0,19,22,0,21,0,13,0,0,5,2,0,4,3
"214133",0,8,0,0,8,2,1,2,18,3,1,11,0,0,0,17,0,0,0,0,19,3,20,7,0,3,0,12,0,0,13,1,2,15,3,0,61,4,0,6
"229841",0,88,0,0,1,0,55,0,144,32,1,33,2,16,0,78,5,0,0,101,0,0,1,48,21,90,0,28,35,0,107,0,9,62,0,0,4,14,0,29
"67006",2,21,0,0,24,0,0,0,57,2,13,2,3,8,0,17,3,0,0,22,8,67,7,22,0,13,0,21,13,0,25,16,14,20,15,2,0,1,0,22
"66105",3,59,13,8,55,9,0,0,95,74,66,16,0,59,0,71,24,37,0,78,30,41,22,36,3,118,0,44,75,0,29,2,64,115,1,45,39,21,0,113
"110173",0,3,0,0,7,0,0,0,0,0,8,13,0,1,0,0,0,0,5,6,27,0,0,0,0,1,0,0,4,0,20,17,0,0,1,7,0,15,0,30
"18033",3,60,1,0,47,3,8,1,60,36,40,96,3,37,0,19,20,1,0,32,13,23,19,67,7,28,0,48,85,0,52,27,31,149,23,37,70,29,0,26
"19055",0,14,0,21,24,1,31,0,51,19,25,6,4,35,0,4,5,0,0,9,2,2,21,32,0,22,0,5,10,0,30,5,13,41,0,14,32,32,4,75
"56692",0,43,0,1,10,1,0,0,40,7,2,0,8,0,0,0,0,0,0,51,22,2,0,6,0,5,0,4,0,0,33,4,1,50,0,0,0,1,0,1
"26377",0,78,0,0,16,0,9,26,34,0,25,3,1,2,0,5,4,0,4,10,1,59,4,17,0,16,0,27,8,0,18,0,15,0,0,0,28,26,0,11
"108943",0,7,0,0,2,0,0,0,3,0,0,4,0,0,0,2,2,0,0,3,0,0,0,0,10,7,0,0,3,0,2,0,0,30,0,0,5,0,0,2
"11532",0,31,1,1,53,1,0,0,21,1,44,0,25,5,0,1,0,0,14,20,18,26,20,23,5,40,0,18,44,0,25,0,0,83,14,19,13,11,0,25
"75624",0,75,3,4,0,0,0,8,0,12,20,2,8,1,0,57,0,0,0,33,1,11,0,3,9,1,0,53,51,0,2,0,5,10,0,70,16,29,0,15
"13684",0,25,0,1,15,0,0,0,39,10,2,2,0,0,0,3,0,0,0,21,0,2,0,19,2,12,0,2,6,0,24,0,3,16,0,16,14,0,5,9
"56224",0,8,0,7,63,4,0,0,6,8,6,0,2,0,0,2,0,0,0,0,5,0,7,0,0,20,0,4,8,0,12,0,1,1,0,0,2,40,0,44
"229877",0,26,0,1,56,1,0,0,5,10,4,5,0,0,0,1,0,0,0,39,4,25,32,2,17,14,0,7,7,0,9,2,44,12,10,21,0,1,0,28
"56376",0,6,0,0,0,31,0,0,3,4,5,1,0,0,0,0,0,7,0,11,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3
"229900",0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,9,1,4,12,2,0,0,6,0,0,0,0,2,0,16,0,0,0,5,0,0,9
"55932",3,20,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,4,2,0,6,0,8,9,0,14,0,1,12,0,0,0,0,0,1
"229905",0,10,0,0,27,0,0,0,10,4,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,17,0,2,8,0,0,0,0,0,5
"229906",0,48,0,0,29,13,1,0,15,24,16,0,19,3,0,15,9,0,0,59,11,0,8,4,0,25,0,0,13,0,79,8,23,74,4,0,17,3,0,22
"109333",0,16,2,4,101,3,0,4,77,6,24,0,0,32,0,8,14,0,0,20,12,0,4,7,0,26,0,2,19,0,3,10,8,28,2,0,14,0,0,27
"16911",3,29,0,1,18,2,16,0,27,6,10,3,3,23,0,10,0,8,0,20,17,23,28,84,5,44,0,28,67,0,48,2,27,42,0,3,23,15,14,27
"545572",0,11,0,0,25,0,0,16,0,12,6,0,5,0,0,0,2,0,0,3,1,0,0,0,0,3,0,1,1,0,0,0,0,18,0,18,10,0,0,2
"23908",0,12,0,0,10,0,0,0,0,2,15,0,0,0,0,1,0,0,0,0,0,0,0,19,0,1,3,7,1,0,2,0,5,26,0,5,4,0,0,3
"93684",7,101,0,2,22,0,3,2,24,39,35,7,29,42,0,33,30,0,0,59,88,72,60,62,57,52,0,48,81,0,218,19,198,96,0,30,78,49,0,82
"54673",0,32,0,0,19,5,2,3,77,13,29,0,4,4,0,8,13,0,0,53,34,56,59,36,18,43,0,45,56,0,83,20,11,25,0,9,29,51,0,37
"52184",0,11,0,0,4,0,0,0,1,0,2,0,0,0,0,26,0,0,0,13,0,0,0,0,0,7,0,0,5,0,2,0,0,8,0,7,2,0,0,5
"229937",0,24,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,7,1,0,7,0,9,16,0,1,4,0,0,11
"12042",6,1,0,0,2,7,0,16,10,19,11,0,0,0,0,2,0,0,0,8,32,0,2,19,0,5,0,23,3,0,10,17,8,85,0,3,34,33,0,15
"66421",0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,18,8,0,4,0,10,0,4,0,0,14,0,9,15,0,0,5,0,0,0
"14707",0,10,0,0,1,0,0,0,2,3,17,0,5,1,0,1,0,0,4,16,1,20,11,19,0,24,0,6,16,0,22,8,0,6,0,0,15,0,0,17
"70285",0,24,0,4,6,1,7,0,28,7,37,0,2,4,0,14,25,0,0,1,6,4,0,5,6,27,0,5,7,0,18,0,0,40,0,1,0,26,0,8
"18749",0,11,0,0,70,24,2,15,31,22,29,18,0,17,0,6,10,0,1,15,12,26,35,11,22,54,0,13,22,0,32,0,9,64,0,5,61,3,0,29
"170757",0,0,0,0,17,31,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,68,0,0,0,2,0,6,1,0,0,0,0,0,3,11,0,0,0,11
"51886",0,78,0,0,109,9,2,0,40,22,69,21,0,13,0,91,0,0,38,119,5,30,46,6,21,31,0,82,57,0,49,8,39,130,5,46,162,41,25,195
"215708",0,15,0,1,23,0,0,0,9,31,0,0,0,0,0,0,1,0,0,16,0,0,12,3,0,4,0,0,0,0,3,0,0,0,0,8,1,0,0,42
"170822",0,10,2,0,45,0,0,0,1,4,21,0,0,0,0,0,30,0,0,0,0,9,0,0,0,16,0,5,1,0,54,2,7,9,0,5,0,1,0,14
"108946",0,10,0,4,8,0,7,0,0,0,0,1,7,36,0,13,5,3,17,2,0,1,15,7,0,22,0,1,0,0,15,0,0,38,0,0,32,16,0,13
"329777",0,6,0,0,4,0,0,0,1,0,52,0,0,0,0,2,0,0,0,6,0,6,0,24,1,0,0,11,4,0,16,0,2,4,1,1,4,7,0,24
"19352",0,34,0,0,39,8,1,0,0,11,20,0,4,2,0,15,13,0,0,4,0,14,0,0,0,2,0,4,25,0,10,0,19,31,4,0,26,13,9,21
"11364",0,16,0,2,3,41,45,0,12,3,12,3,1,16,0,1,3,13,0,19,0,1,4,0,0,0,0,11,0,0,18,0,1,7,0,1,32,2,11,25
"53861",4,60,0,1,111,0,1,0,34,7,32,4,8,12,0,28,24,0,0,83,4,6,23,9,16,90,0,30,23,0,125,7,5,39,8,3,80,23,0,189
"69207",11,140,3,27,112,88,6,10,130,100,184,49,24,89,0,123,77,1,7,48,128,46,36,109,44,207,0,143,197,0,204,58,82,262,30,31,113,43,1,162
"67144",0,32,3,0,6,0,1,0,14,7,4,2,0,3,0,0,15,0,0,6,0,0,2,0,9,14,0,6,21,0,3,0,0,11,0,0,31,0,0,13
"68151",0,4,0,0,6,0,1,0,0,0,8,0,0,0,0,0,0,0,0,14,0,21,0,2,0,7,1,6,0,0,9,0,14,0,0,0,0,0,0,4
"72098",0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,3,0,2,0,2,0,0,0,0,1,5,0,0,8,0,0,3
"116940",0,14,0,4,36,3,10,0,29,6,8,5,1,5,0,15,0,0,0,13,9,25,7,0,3,35,0,13,17,0,44,7,27,60,0,22,50,0,0,75
"17096",0,18,2,1,13,2,14,14,36,2,21,22,17,9,0,28,23,2,40,24,91,6,24,18,6,3,0,9,20,0,70,19,48,7,0,10,17,11,4,7
"67427",22,706,15,33,614,51,69,75,492,263,520,81,122,194,0,260,191,34,60,641,158,393,92,444,160,830,1,434,456,0,580,248,339,1142,85,222,580,260,74,694
"66433",0,8,0,0,4,0,0,0,0,0,0,0,0,1,0,16,0,0,16,11,2,23,1,3,0,8,0,0,6,0,0,10,2,13,0,0,0,0,0,0
"242291",0,23,0,0,0,0,7,9,1,9,0,0,0,0,0,18,0,0,10,0,1,14,0,0,0,20,0,2,3,0,41,2,3,9,0,0,15,6,0,3
"53378",20,17,6,9,46,0,12,30,23,34,111,39,24,42,0,31,7,1,1,141,36,36,23,22,27,23,0,47,29,0,68,11,8,52,10,10,49,91,1,26
"18201",0,13,0,0,2,18,0,2,15,0,2,2,1,13,0,0,2,0,0,2,3,5,0,0,0,6,0,5,3,0,10,0,0,16,0,9,14,9,8,5
"252838",0,0,2,0,0,0,7,0,3,0,35,0,0,54,0,2,0,0,0,8,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,2,7,0,9
"100039478",0,5,0,0,0,0,0,0,17,2,12,0,0,2,0,7,0,0,0,17,1,5,8,3,0,6,0,9,1,0,15,0,11,8,0,1,0,0,0,11
"59021",0,194,3,0,15,2,1,0,63,20,42,0,2,11,0,8,23,1,27,9,14,13,20,6,15,87,0,21,24,0,47,52,14,53,9,2,33,1,0,41
"65973",0,1,1,0,0,5,0,0,0,4,11,2,3,0,0,3,0,2,22,10,30,3,2,0,0,10,0,2,0,0,25,0,0,2,0,0,5,1,0,4
"67157",19,6,7,0,1,0,0,0,0,48,5,0,15,0,0,0,8,0,0,2,0,1,0,8,0,21,0,4,0,0,0,0,0,10,0,0,10,0,0,8
"71801",0,13,0,0,5,2,0,0,13,3,20,5,0,15,0,3,0,0,0,26,1,2,19,5,0,10,0,1,3,0,11,0,4,8,5,0,5,2,0,4
"76947",2,6,0,0,18,0,0,0,22,6,10,0,0,0,0,50,14,0,1,6,0,1,0,0,0,15,0,3,1,0,10,0,0,2,0,1,15,0,0,6
"60599",0,2,3,6,0,0,3,0,1,0,0,5,0,12,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,10
"72656",0,2,0,0,4,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,8,2,0,0,0,7,0,0,0,0,2,0,0,4,0,2,1,0,0,8
"66185",2,10,0,0,18,2,9,0,24,34,4,3,0,3,0,9,0,0,0,10,6,0,0,10,0,11,0,22,13,0,7,19,4,14,0,0,44,0,0,10
"14579",4,118,0,2,56,0,42,0,36,28,84,0,41,11,0,18,1,0,0,70,0,80,33,22,18,278,0,101,46,0,31,8,0,49,0,83,66,39,0,64
"12557",4,110,0,0,11,0,0,0,75,8,19,1,17,8,0,30,0,0,0,38,0,0,5,9,28,16,0,20,12,0,0,8,0,56,0,96,57,8,2,10
"381511",7,2,0,0,4,0,0,0,1,5,57,0,0,0,0,0,0,1,0,11,0,3,20,0,0,14,0,14,6,0,16,11,0,0,0,0,3,0,0,4
"77604",0,5,0,1,0,0,0,0,6,0,33,0,0,0,0,0,0,13,0,4,0,0,1,0,0,11,0,1,2,0,10,3,0,0,0,13,0,0,0,0
"68099",0,0,0,0,0,0,0,0,2,0,5,0,1,11,0,0,4,0,0,0,0,1,9,0,0,17,0,1,2,0,16,2,0,2,0,3,0,0,6,27
"100039988",0,15,0,1,14,4,8,0,38,1,14,13,5,5,0,10,3,3,2,21,6,33,7,18,0,16,0,9,14,0,20,7,12,28,4,2,5,0,4,15
"72201",6,16,0,0,29,0,10,0,16,6,23,0,0,8,0,3,2,0,0,16,0,14,1,0,0,11,0,14,0,0,21,0,6,18,0,7,12,6,0,22
"72519",0,1,3,0,15,0,0,0,0,17,1,0,6,0,0,0,1,0,0,0,16,14,17,0,0,15,0,0,3,0,23,2,0,0,0,0,9,0,0,16
"100201",0,16,0,3,10,43,0,0,0,9,12,0,0,12,0,1,0,6,0,23,0,0,3,1,8,22,0,0,1,0,0,0,1,13,0,8,0,37,0,27
"67460",0,1,0,0,4,0,0,0,7,0,12,0,0,0,0,23,0,0,0,15,0,0,0,3,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,10
"27354",0,98,0,0,1,0,0,0,2,0,6,0,2,0,0,15,2,0,0,0,0,3,17,5,0,12,0,9,10,0,3,0,5,15,2,0,26,1,0,30
"209212",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,4,0,1,0,0,1,0,0,3,5,7,0
"70568",0,28,0,0,27,0,0,0,8,41,38,20,0,5,0,9,19,0,3,27,7,10,15,20,9,56,0,13,3,0,27,13,55,47,0,8,29,0,1,16
"66302",0,0,0,1,1,0,0,0,0,0,4,0,0,2,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,5,0,7
"107568",0,17,0,0,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,5,2,0,4,11,0,0,2,0,5,0,54,0,0,38,1,8,0,1
"14590",0,4,0,1,0,0,0,0,6,0,0,12,0,4,0,2,0,0,1,2,3,0,2,0,0,10,0,4,0,0,1,0,0,0,0,0,0,0,0,0
"51813",3,4,0,1,3,0,0,0,0,22,2,7,0,0,0,4,8,0,8,0,0,0,0,12,0,14,0,2,2,0,6,0,7,1,0,0,0,0,0,0
"77032",0,0,0,0,14,0,22,0,1,3,3,0,0,3,0,3,0,0,0,0,25,1,0,5,0,0,0,0,9,0,4,0,0,0,0,0,5,0,0,3
"77593",1,10,0,0,1,0,0,5,0,2,7,0,0,15,0,0,0,0,0,16,0,3,0,14,3,51,0,0,4,0,74,0,0,0,0,0,48,0,0,5
"66625",0,49,4,2,34,5,21,0,68,0,21,45,7,46,0,19,13,0,0,26,25,6,18,73,1,64,0,41,18,0,75,5,19,57,0,9,93,30,0,73
"230027",0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,18,0,0,0,3,0,32,0,3,14,0,23,0,0,3,0,0,0,0,0,0
"212377",0,5,0,4,20,12,0,0,5,0,55,0,0,0,0,5,0,0,0,0,0,9,0,0,0,4,0,1,19,0,41,2,0,4,3,8,5,0,0,10
"68493",0,28,0,0,42,1,26,0,32,14,6,0,4,0,0,10,0,0,6,4,2,19,0,0,7,12,0,6,10,0,5,0,0,11,1,3,5,0,0,50
"67490",0,6,0,0,2,7,0,0,19,0,4,0,0,0,0,5,0,0,0,8,19,10,0,4,16,3,0,10,31,0,10,8,0,1,0,2,9,3,0,10
"242362",0,20,0,0,0,0,1,0,8,1,1,0,10,0,0,1,3,0,0,21,0,9,0,0,0,2,0,0,3,0,4,0,0,0,0,0,2,10,0,2
"26409",0,0,0,0,3,0,1,0,21,5,2,54,0,11,0,0,2,2,2,12,3,0,39,3,8,17,0,23,18,0,17,42,0,21,0,0,30,0,0,24
"12014",0,16,0,13,9,0,45,57,1,0,19,20,8,96,0,3,1,0,0,4,0,0,5,10,12,14,0,3,5,0,11,0,8,0,0,22,0,0,0,8
"26885",0,78,0,0,76,0,64,0,49,12,25,0,0,63,0,11,0,0,0,22,0,21,34,10,6,98,0,28,8,0,113,1,11,107,0,29,51,0,0,122
"100019",0,94,0,0,5,0,2,0,22,9,13,0,0,2,0,20,11,0,0,1,1,5,22,0,0,18,0,36,19,0,46,2,0,6,0,16,41,13,0,43
"108755",0,4,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,13,14,15,0,3,0,1,0,7,0,0,15,2,3,8,0,0,1,2,0,10
"56228",6,6,0,0,1,0,0,0,7,0,5,0,0,4,0,0,7,0,0,6,1,5,1,4,6,4,0,1,3,0,15,9,0,18,0,1,13,0,0,0
"108767",0,30,4,7,44,3,33,13,21,7,107,1,11,34,0,8,21,2,4,29,57,41,5,93,16,26,0,18,5,0,58,31,9,20,0,36,36,20,8,20
"24018",0,11,0,0,5,0,0,0,0,1,2,0,1,3,0,0,1,0,3,0,0,0,0,4,9,18,0,0,7,0,5,3,1,17,0,1,21,0,0,19
"433693",0,67,0,0,5,0,0,2,13,0,1,0,12,8,0,0,0,0,2,8,7,39,4,12,0,6,0,10,8,0,3,0,2,40,0,0,41,4,0,3
"50793",0,52,0,10,4,15,8,1,15,7,12,0,0,9,0,9,1,0,0,17,0,5,11,2,0,10,0,37,17,0,45,52,5,10,6,0,22,1,0,58
"109093",0,4,0,4,1,0,0,0,0,17,6,0,0,0,0,5,4,0,1,24,4,1,0,0,0,12,0,0,0,0,5,2,0,16,0,0,0,0,0,12
"24060",0,12,0,0,3,0,0,0,20,0,6,0,0,0,0,0,0,0,0,13,0,12,0,0,0,15,0,0,0,0,6,0,0,0,0,0,12,1,0,1
"66291",0,5,0,0,5,0,0,0,1,0,5,0,3,2,0,0,0,0,0,2,0,0,16,13,0,14,0,1,4,0,0,2,2,3,0,1,0,0,0,11
"30046",0,69,3,1,65,0,11,19,31,8,63,9,12,30,0,32,66,1,1,13,13,14,84,29,15,59,0,42,9,0,40,32,28,22,0,64,30,19,4,94
"11428",0,3,0,0,12,0,0,0,28,6,12,8,2,1,0,6,0,0,0,1,2,0,6,7,0,4,0,0,0,0,39,0,1,15,1,0,2,3,0,24
"106021",0,27,0,2,19,0,1,0,36,3,3,5,0,0,0,11,0,2,0,7,2,3,2,3,4,7,0,27,53,0,0,0,6,11,0,0,25,1,4,0
"100504309",2,21,0,0,0,0,0,0,5,0,1,0,0,0,0,6,0,0,0,0,0,1,0,9,0,2,0,5,0,0,11,0,0,17,1,3,8,0,0,20
"230075",3,36,0,0,46,37,0,0,114,46,85,0,0,40,0,15,10,0,0,75,23,75,12,3,16,81,0,91,21,0,175,9,4,82,6,10,16,39,0,27
"66408",0,0,0,0,4,0,0,0,0,0,22,0,0,1,0,2,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,19,11,0,0,5,1,0,3
"15502",3,32,0,0,17,0,1,0,35,13,6,0,0,4,0,3,1,0,0,16,6,14,6,4,3,16,0,7,9,0,1,0,9,8,2,29,19,17,0,29
"74255",0,7,1,0,61,1,0,0,32,0,18,0,0,6,0,4,2,0,0,54,7,4,1,6,0,17,0,18,0,0,28,3,32,17,9,9,10,11,0,49
"14595",1,10,0,0,10,0,43,0,21,2,51,0,10,49,0,13,7,0,6,15,0,22,0,37,0,30,0,16,2,0,49,1,0,10,0,19,7,0,0,3
"12017",0,75,0,0,32,1,3,0,43,4,35,0,0,0,0,0,5,0,0,17,4,20,9,40,0,23,0,28,22,0,77,10,13,36,2,28,47,5,1,57
"76959",2,18,0,0,3,8,0,0,16,17,0,9,0,2,0,10,0,0,5,8,17,2,20,22,0,8,5,31,3,0,23,1,0,0,0,0,16,17,10,12
"74164",0,13,1,0,11,0,0,0,31,8,0,0,2,0,0,0,0,0,0,38,3,0,0,0,12,12,0,3,14,0,18,0,1,11,0,0,3,1,0,20
"230082",0,5,0,0,22,0,0,0,4,6,28,0,0,0,0,19,0,0,0,1,0,3,1,6,0,0,0,4,65,0,2,0,0,3,2,2,6,4,0,44
"67615",7,100,7,18,91,1,37,2,41,113,124,18,5,23,0,64,25,0,11,61,9,62,27,36,0,70,0,39,118,0,69,8,15,26,0,42,74,53,5,84
"68926",0,48,0,0,19,0,0,0,41,0,23,1,0,9,0,2,0,0,0,25,0,16,7,10,0,91,0,16,13,0,15,0,16,15,0,0,10,0,0,107
"68970",3,40,0,2,25,16,0,8,26,21,39,0,1,18,0,20,0,38,5,39,13,25,30,46,9,46,0,31,61,0,52,5,21,31,2,1,22,16,0,81
"67123",0,0,0,0,4,7,0,0,0,0,10,0,0,3,0,14,5,0,0,14,0,0,4,5,0,14,0,1,1,0,6,0,0,0,3,2,27,0,0,12
"66401",0,24,0,0,0,0,0,0,6,2,2,14,6,1,0,9,0,0,0,0,12,0,5,2,0,9,0,4,4,0,45,0,4,5,0,11,27,0,16,66
"69961",0,5,34,0,0,0,0,0,30,8,3,0,0,0,0,0,6,0,0,4,4,44,1,0,0,61,0,2,0,0,19,35,1,11,0,123,3,4,0,31
"53598",0,45,0,0,10,4,0,0,32,28,62,2,0,0,0,41,1,0,0,3,9,20,25,49,6,0,0,61,4,0,21,6,16,27,0,0,24,0,0,59
"18391",0,26,0,1,25,0,0,1,7,2,57,16,0,0,0,2,0,0,0,23,38,38,0,7,0,70,0,58,21,0,52,32,16,28,0,0,8,2,0,25
"269523",0,3,0,0,6,0,0,0,2,0,2,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,1,0,0,0,26
"60534",0,0,0,0,24,0,0,0,1,3,5,12,0,0,0,1,47,0,0,0,8,1,1,1,0,7,0,10,0,0,41,0,2,11,0,13,0,0,0,7
"56703",0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,8,0,3,0,0,0,3,0,0,6,17,2
"66592",0,45,0,0,12,1,2,0,5,1,2,0,0,6,0,17,1,0,0,5,10,5,0,0,0,12,0,1,10,0,14,7,0,8,1,0,10,0,0,6
"622404",0,14,0,0,0,0,0,0,68,11,1,0,0,3,0,0,0,0,0,3,6,22,0,15,0,2,0,43,0,0,21,4,0,8,2,0,23,8,0,34
"230098",3,9,0,0,2,0,0,0,14,2,0,0,0,0,0,19,0,0,0,2,0,0,1,0,2,15,0,1,10,0,10,1,4,0,0,0,1,2,0,12
"230099",0,7,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,7,0,0,0,8,0,0,0,0,5,0,0,8,0,0,14,0,0,4
"21894",0,168,0,2,157,0,4,1,29,30,19,1,12,19,0,16,19,0,23,29,46,20,57,14,9,16,0,48,26,0,75,16,22,26,1,3,34,8,0,93
"242406",0,4,0,0,0,0,0,1,19,0,2,0,4,0,0,4,4,0,0,1,2,0,0,0,0,20,0,0,14,0,26,42,0,28,0,0,3,0,3,1
"68917",0,5,0,0,0,0,0,0,0,1,29,0,0,4,0,3,0,0,0,0,0,27,0,0,0,4,0,10,22,0,15,3,1,0,0,0,0,0,0,0
"384009",0,3,3,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,0,3,18,0,0,0,0,1,0,13,0,0,1,0,1,2,0,0,0,0,0,6
"12757",3,131,0,14,134,38,14,21,155,139,124,19,35,72,0,32,33,0,98,82,100,109,17,78,36,177,0,56,55,0,172,10,30,97,7,10,157,36,7,83
"50798",0,2,0,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,12,0,3,7,3,0,2,0,0,3,0,0,2,0,1,0,0,0,5,0,13
"623796",0,23,0,0,32,1,16,0,20,17,33,4,1,10,0,26,6,0,3,24,5,8,3,15,2,23,0,19,31,0,24,3,3,34,0,18,29,5,0,32
"73469",0,27,0,5,21,1,0,0,10,37,9,0,0,17,0,29,9,0,0,31,3,19,6,31,1,27,0,7,7,0,41,33,13,47,0,8,19,5,0,16
"17279",0,7,0,0,10,0,0,0,4,1,0,0,0,1,0,0,0,0,0,5,0,0,0,8,1,16,0,3,4,0,0,20,0,3,0,0,0,0,0,0
"319885",0,4,0,1,17,0,0,0,7,21,25,28,0,11,0,23,2,0,0,0,12,1,1,2,2,5,0,7,3,0,33,7,0,4,0,0,8,5,0,57
"76238",0,10,0,0,4,0,5,0,17,5,13,0,0,4,0,0,27,0,0,0,0,15,6,91,0,17,0,20,2,0,21,0,1,3,0,0,16,4,0,9
"230119",0,0,0,0,7,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,1,5,0,8,0,11,0,6,0,0,0,1,0,0,0,2,3,0,0,16
"64424",0,0,0,0,13,0,0,0,7,2,5,0,0,0,0,0,11,0,0,6,0,1,1,0,0,7,0,2,2,0,4,4,0,13,0,0,8,0,0,0
"68512",0,10,0,3,5,0,12,0,2,6,27,0,1,0,0,1,7,0,0,18,19,17,0,5,3,13,0,19,3,0,37,7,0,6,0,1,10,0,0,11
"66362",0,15,0,0,5,0,0,0,21,6,14,1,11,4,0,0,3,0,0,12,7,21,0,18,12,49,0,2,11,0,23,10,19,13,0,0,10,0,0,10
"242418",0,9,0,0,4,0,0,0,18,0,2,0,0,5,0,11,0,0,0,0,1,0,0,18,0,24,0,0,0,0,34,0,2,0,0,0,3,31,0,13
"230125",0,22,0,0,2,7,0,2,33,1,11,0,12,7,0,2,0,0,0,54,6,1,5,12,0,9,0,14,22,0,56,2,20,11,0,1,29,2,0,19
"72535",0,0,0,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,4,2,3,0,9,0,0,14
"433702",0,32,3,0,21,0,0,0,59,7,28,0,19,0,0,29,39,0,0,88,2,23,0,36,50,87,0,14,32,0,37,6,44,78,0,3,42,1,0,58
"22590",0,1,0,0,0,0,0,0,14,1,11,6,0,0,0,0,0,7,0,0,4,17,2,5,0,8,0,0,2,0,0,0,2,40,0,7,1,0,0,2
"67628",8,176,1,0,207,6,25,8,91,43,94,17,11,20,0,67,12,1,7,101,18,20,34,32,4,146,0,89,35,0,142,65,19,142,30,15,81,50,1,213
"94181",10,30,0,0,31,0,0,0,1,25,7,2,0,10,0,5,30,0,0,34,0,100,10,5,23,31,0,13,4,0,81,38,22,23,0,0,48,3,0,15
"107684",5,57,0,0,67,8,88,0,67,13,40,2,20,41,0,50,25,0,68,111,12,15,26,70,1,56,0,84,14,0,54,12,23,12,0,26,45,20,4,30
"21812",0,6,0,3,2,0,0,0,5,0,6,1,0,3,0,0,0,2,5,2,5,5,3,5,0,17,0,1,7,0,13,0,19,0,0,6,3,0,0,2
"66212",0,116,0,7,49,8,2,21,120,48,131,28,22,15,0,101,14,24,6,195,71,195,23,68,15,224,0,60,86,0,244,77,83,48,3,25,104,185,32,115
"67727",0,0,1,0,4,0,0,0,2,0,8,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,4,0,0,12
